mach_id,model_cd,pmtc_counter,pmtc_distance,create_update_date
AAC3081000061,C3070,2023420.0,854.0,2025-04-30 01:01:06.000
AAC3081000080,C3070,1881317.0,1022.0,2025-04-30 01:33:36.000
AAC3081000096,C3070,4840004.0,2011.0,2025-04-30 01:11:25.000
AAC30T1000075,C3070,7626215.0,4436.0,2025-04-01 13:06:35.000
AAC30T1000014,C3070,1249690.0,997.0,2025-04-29 11:35:10.000
AAC30T1000013,C3070,627419.0,492.0,2025-04-30 07:32:18.000
AAC30T1000073,C3070,4645077.0,2062.0,2025-04-30 03:53:16.000
AAC30T1000067,C3070,2317500.0,1304.0,2025-04-30 06:43:32.000
AAC30T1000061,C3070,2603826.0,1481.0,2025-04-30 04:07:36.000
AAC30T1000068,C3070,2144246.0,929.0,2025-04-30 04:59:47.000
AAC30T1000060,C3070,664136.0,484.0,2025-04-30 06:06:07.000
AAC30T1000041,C3070,1025041.0,1237.0,2025-04-30 05:51:37.000
AAC30T1000026,C3070,2133266.0,1442.0,2025-04-30 06:45:07.000
AAC30T1000010,C3070,1387731.0,972.0,2025-04-30 03:42:16.000
AAC30T1000074,C3070,595672.0,780.0,2025-04-30 07:02:27.000
AAC30T1000023,C3070,1640131.0,1037.0,2025-04-30 04:11:07.000
AAC30T1000042,C3070,639739.0,539.0,2025-04-30 05:13:47.000
AAC30T1000002,C3070,835434.0,669.0,2025-04-30 05:44:27.000
AAC30T1000072,C3070,451121.0,273.0,2025-04-30 10:06:29.000
AAC30T1000015,C3070,735311.0,777.0,2025-04-30 05:26:57.000
AAC30T1000071,C3070,148354.0,135.0,2025-04-30 09:53:29.000
AAC30T1000031,C3070,1137274.0,1377.0,2025-04-30 04:09:06.000
AAC30T1000022,C3070,1808547.0,1716.0,2025-04-30 04:51:37.000
AAC30T1000032,C3070,3831570.0,1969.0,2025-04-30 06:22:57.000
AAC30T1000059,C3070,1285044.0,794.0,2025-04-30 04:41:57.000
AAC30T1000063,C3070,1942116.0,2020.0,2025-04-30 03:23:36.000
AAC30T1000012,C3070,466023.0,281.0,2025-04-30 06:38:58.000
AAC30T1000006,C3070,1593136.0,1505.0,2025-04-30 03:44:06.000
AAC30T1000034,C3070,1610595.0,1518.0,2025-04-30 04:01:06.000
AAC30T1000018,C3070,2414853.0,2228.0,2025-04-29 06:23:18.000
AAC30T1000049,C3070,1083269.0,744.0,2025-04-30 05:55:47.000
AAC30T1000011,C3070,5804791.0,2144.0,2025-04-16 04:12:19.000
AAC30T1000028,C3070,1068805.0,756.0,2025-04-30 08:23:18.000
AAC30T1000003,C3070,1384864.0,1124.0,2025-04-30 07:04:52.000
AC57011000341,C4080,434150.0,164.0,2025-04-30 18:19:42.000
AC57011000005,C4080,1112782.0,372.0,2025-04-30 11:37:09.000
AC57011000507,C4080,120817.0,69.0,2025-04-30 16:03:01.000
AC57011000309,C4080,1914425.0,638.0,2025-04-30 04:41:01.000
AC57011000579,C4080,345512.0,141.0,2025-04-30 23:41:58.000
AC57011000410,C4080,41913.0,31.0,2025-04-18 19:54:13.000
AC57011000450,C4080,1363894.0,585.0,2025-04-30 00:31:45.000
AC57011000038,C4080,1150802.0,529.0,2025-04-30 17:23:01.000
AC57011000212,C4080,2016099.0,667.0,2025-04-28 20:48:26.000
AC57011000437,C4080,1446349.0,503.0,2025-04-30 20:24:36.000
AC57011000402,C4080,1189615.0,380.0,2025-04-30 11:35:03.000
AC57011000048,C4080,1908460.0,658.0,2025-04-30 11:31:39.000
AC57011000581,C4080,1483221.0,467.0,2025-04-30 04:15:07.000
AC57011000071,C4080,439645.0,193.0,2025-04-30 05:59:31.000
AC57011000006,C4080,740865.0,295.0,2025-04-30 12:39:54.000
AC57011000539,C4080,298671.0,126.0,2025-04-30 22:37:23.000
AC57011000089,C4080,275961.0,110.0,2025-04-30 14:22:34.000
AC57011000140,C4080,242134.0,106.0,2025-04-30 15:26:51.000
AC57011000387,C4080,236966.0,105.0,2025-04-30 14:49:40.000
AC57011000509,C4080,1475849.0,587.0,2025-04-30 23:16:24.000
AC57011000510,C4080,23819.0,28.0,2025-04-22 17:52:50.000
AC57011000106,C4080,1758769.0,563.0,2025-04-30 12:04:19.000
AC57011000305,C4080,1413298.0,490.0,2025-04-30 13:29:54.000
AC57011000295,C4080,1507395.0,637.0,2025-04-30 15:48:01.000
AC57011000078,C4080,803783.0,276.0,2025-04-30 13:54:14.000
AC57011000426,C4080,824094.0,361.0,2025-04-30 19:39:22.000
AC57011000093,C4080,591387.0,216.0,2025-04-30 18:57:36.000
AC57011000063,C4080,464899.0,222.0,2025-04-30 11:18:01.000
AC57011000393,C4080,29309.0,27.0,2025-04-25 13:25:20.000
AC57011000043,C4080,1162227.0,402.0,2025-04-30 17:59:46.000
AC57011000256,C4080,213154.0,93.0,2025-04-30 15:08:05.000
AC57011000240,C4080,111769.0,63.0,2025-04-30 04:49:47.000
AC57011000389,C4080,135409.0,51.0,2025-04-30 16:56:21.000
AC57011000087,C4080,909835.0,341.0,2025-04-30 09:47:36.000
AC57011000139,C4080,423911.0,175.0,2025-04-30 17:04:45.000
AC57011000008,C4080,629452.0,252.0,2025-04-30 12:27:41.000
AC57011000007,C4080,62459.0,67.0,2025-04-30 16:05:11.000
AC57011000536,C4080,597912.0,246.0,2025-04-30 11:12:13.000
AC57011000463,C4080,1669299.0,595.0,2025-04-30 13:22:22.000
AC57011000460,C4080,1670400.0,724.0,2025-04-30 13:15:04.000
AC57011000467,C4080,1423417.0,498.0,2025-04-30 12:44:22.000
AC57011000505,C4080,713833.0,241.0,2025-04-30 16:56:25.000
AC57011000231,C4080,156439.0,70.0,2025-04-30 15:36:31.000
AC57011000045,C4080,28558.0,16.0,2025-04-29 19:43:53.000
AC57011000524,C4080,444890.0,184.0,2025-04-30 18:11:06.000
AC57011000340,C4080,1263509.0,423.0,2025-04-30 12:39:54.000
AC57011000493,C4080,9936.0,13.0,2025-04-30 13:45:04.000
AC57011000040,C4080,200408.0,67.0,2025-04-30 03:21:00.000
AC57011000264,C4080,421956.0,233.0,2025-04-30 21:06:07.000
AC57011000311,C4080,486679.0,173.0,2025-04-30 16:20:55.000
AC57011000046,C4080,898483.0,347.0,2025-04-30 12:20:15.000
AC57011000290,C4080,604304.0,255.0,2025-04-30 09:48:59.000
AC57011000567,C4080,1581828.0,531.0,2025-04-30 17:23:05.000
AC57011000535,C4080,429193.0,175.0,2025-04-30 09:49:13.000
AC57011000308,C4080,354794.0,116.0,2025-04-30 11:38:41.000
AC57011000383,C4080,481449.0,181.0,2025-04-30 12:24:10.000
AC57011000276,C4080,571357.0,210.0,2025-04-30 11:19:53.000
AC57011000470,C4080,459942.0,164.0,2025-04-30 18:06:16.000
AC57011000498,C4080,826905.0,282.0,2025-04-30 11:26:49.000
AC57011000362,C4080,73224.0,48.0,2025-04-30 15:56:06.000
AC57011000361,C4080,316920.0,114.0,2025-04-30 16:25:11.000
AC57011000453,C4080,14453.0,6.0,2025-04-28 18:11:48.000
AC57011000321,C4080,328530.0,153.0,2025-04-30 14:45:03.000
AC57011000384,C4080,8587.0,7.0,2025-04-29 04:55:58.000
AC57011000122,C4080,94.0,0.0,2025-04-29 18:28:57.000
AC57011000142,C4080,762544.0,241.0,2025-04-30 20:58:43.000
AC57011000085,C4080,618692.0,210.0,2025-04-30 19:39:22.000
AC57011000500,C4080,886451.0,299.0,2025-04-30 17:29:51.000
AC57011000009,C4080,352595.0,166.0,2025-04-30 15:43:33.000
AC57011000020,C4080,24323.0,12.0,2025-04-30 14:27:41.000
AC57011000443,C4080,285716.0,124.0,2025-04-30 14:22:34.000
AC57011000010,C4080,233148.0,83.0,2025-04-30 22:39:47.000
AC57011000360,C4080,64667.0,30.0,2025-04-30 03:37:56.000
AC57011000344,C4080,162507.0,70.0,2025-04-30 16:37:05.000
AC57011000418,C4080,439139.0,199.0,2025-04-30 19:33:02.000
AC57011000097,C4080,5287.0,5.0,2025-04-30 19:49:12.000
AC57011000543,C4080,443791.0,168.0,2025-04-30 17:44:45.000
AC57011000121,C4080,686476.0,232.0,2025-04-30 21:31:03.000
AC57011000349,C4080,815505.0,321.0,2025-04-28 13:00:47.000
AC57011000479,C4080,921559.0,367.0,2025-04-30 12:17:39.000
AC57011000003,C4080,164648.0,67.0,2025-04-30 06:58:12.000
AC57011000447,C4080,282420.0,111.0,2025-04-30 14:00:12.000
AC57011000367,C4080,351793.0,112.0,2025-04-30 18:55:46.000
AC57011000130,C4080,515193.0,172.0,2025-04-30 07:04:28.000
AC57011000226,C4080,237018.0,103.0,2025-04-30 04:59:16.000
AC57011000022,C4080,588203.0,181.0,2025-04-30 13:47:00.000
AC57011000476,C4080,741138.0,226.0,2025-04-30 19:12:56.000
AC57011000111,C4080,104078.0,48.0,2025-04-29 13:57:01.000
AC57011000520,C4080,324334.0,103.0,2025-04-30 02:31:06.000
AC57011000585,C4080,222859.0,91.0,2025-04-30 12:52:21.000
AC57011000268,C4080,216002.0,79.0,2025-04-30 12:19:24.000
AC57011000478,C4080,231849.0,103.0,2025-04-30 14:51:25.000
AC57011000399,C4080,650971.0,217.0,2025-04-30 00:00:45.000
AC57011000494,C4080,196950.0,86.0,2025-04-30 12:56:42.000
AC57011000014,C4080,13471.0,8.0,2025-04-17 11:25:25.000
AC57011000584,C4080,293781.0,115.0,2025-04-30 13:19:51.000
AC57011000428,C4080,58505.0,26.0,2025-04-30 11:27:04.000
AC57011000370,C4080,481962.0,200.0,2025-04-24 12:57:51.000
AC57011000434,C4080,360850.0,124.0,2025-04-30 13:50:14.000
AC57011000392,C4080,27707.0,13.0,2025-04-30 16:09:15.000
AC57011000441,C4080,281138.0,110.0,2025-04-30 05:01:29.000
AC57011000218,C4080,659287.0,216.0,2025-04-30 06:00:41.000
AC57011000263,C4080,308009.0,107.0,2025-04-30 12:20:15.000
AC57011000110,C4080,97223.0,51.0,2025-04-30 20:55:53.000
AC57011000557,C4080,298324.0,123.0,2025-04-30 12:10:04.000
AC57011000065,C4080,100163.0,56.0,2025-04-29 13:52:12.000
AC57011000077,C4080,64761.0,28.0,2025-04-30 13:30:00.000
AC57011000571,C4080,166319.0,64.0,2025-04-30 15:31:21.000
AC57011000542,C4080,1017783.0,351.0,2025-04-30 15:11:31.000
AC57011000012,C4080,90958.0,40.0,2025-04-30 19:05:02.000
AC57011000055,C4080,99037.0,39.0,2025-04-30 11:51:23.000
AC57011000355,C4080,191710.0,65.0,2025-04-30 19:23:42.000
AC57011000314,C4080,870.0,1.0,2025-04-30 17:16:51.000
AC57011000572,C4080,52348.0,19.0,2025-04-30 15:13:21.000
AC57011000285,C4080,13703.0,7.0,2025-04-29 17:21:36.000
AC57011000405,C4080,273786.0,116.0,2025-04-30 06:03:01.000
AC57011000095,C4080,10923.0,6.0,2025-04-30 20:28:13.000
AC57011000319,C4080,399733.0,137.0,2025-04-30 16:47:25.000
AC57011000366,C4080,62132.0,28.0,2025-04-30 19:03:42.000
AC57011000551,C4080,700.0,1.0,2025-04-23 21:14:11.000
AC57011000439,C4080,400198.0,132.0,2025-04-30 13:07:20.000
AC57011000024,C4080,29312.0,10.0,2025-04-22 10:28:48.000
AC57011000534,C4080,143096.0,61.0,2025-04-30 13:12:40.000
AC57011000272,C4080,1532.0,1.0,2025-04-27 16:57:29.000
AC57011000079,C4080,13432.0,5.0,2025-04-01 13:00:15.000
AC57011000413,C4080,74542.0,29.0,2025-04-30 12:19:33.000
AC57011000481,C4080,40599.0,14.0,2025-04-30 14:34:42.000
AC57011000343,C4080,25378.0,8.0,2025-04-09 05:04:46.000
AC57011000249,C4080,29302.0,11.0,2025-04-30 19:17:36.000
AC57011000265,C4080,78309.0,30.0,2025-04-30 10:03:39.000
AC57011000400,C4080,166903.0,60.0,2025-04-07 16:13:09.000
AC57011000068,C4080,4266.0,6.0,2025-04-30 13:55:25.000
AC57011000422,C4080,1185.0,1.0,2025-04-30 23:38:14.000
AC57011000031,C4080,11190.0,6.0,2025-04-30 18:51:43.000
AC57011000513,C4080,27051.0,18.0,2025-04-30 12:03:41.000
AC57011000134,C4080,39322.0,15.0,2025-04-21 16:19:28.000
AC57011000397,C4080,107763.0,51.0,2025-04-30 15:54:02.000
AC57011000167,C4080,36190.0,12.0,2025-04-30 11:58:04.000
AC57011000072,C4080,314857.0,108.0,2025-04-30 12:29:50.000
AC57011000325,C4080,75055.0,26.0,2025-04-22 04:02:26.000
AC57011000105,C4080,19735.0,8.0,2025-04-30 15:15:15.000
AC57011000246,C4080,62853.0,26.0,2025-04-30 14:51:55.000
AC57011000205,C4080,23468.0,13.0,2025-04-30 15:05:01.000
AC57011000289,C4080,556.0,1.0,2025-04-30 19:27:26.000
AC57011000064,C4080,308572.0,92.0,2025-04-30 07:00:47.000
AC57011000260,C4080,132006.0,48.0,2025-04-30 19:13:32.000
AC57011000473,C4080,24929.0,10.0,2025-04-30 12:17:59.000
AC57011000232,C4080,65983.0,26.0,2025-04-30 15:11:35.000
AC57011000538,C4080,36417.0,20.0,2025-04-30 14:18:54.000
AC57011000486,C4080,203600.0,73.0,2025-04-30 13:50:20.000
AC57011000436,C4080,79573.0,34.0,2025-04-30 15:59:35.000
AC57012000028,C4080,323159.0,153.0,2025-04-30 16:25:21.000
AC57021000051,C4080,822499.0,419.0,2025-04-30 13:32:20.000
AC57021000045,C4080,187392.0,103.0,2025-04-01 14:08:14.000
AC57021000215,C4080,169481.0,131.0,2025-04-30 12:54:10.000
AC57021000166,C4080,150017.0,146.0,2025-04-28 06:27:21.000
AC57021000165,C4080,3734147.0,1293.0,2025-04-30 10:49:33.000
AC57021000243,C4080,2813229.0,1413.0,2025-04-30 16:50:21.000
AC57021000023,C4080,220796.0,132.0,2025-04-30 07:11:52.000
AC57021000026,C4080,6367084.0,2015.0,2025-04-30 06:09:17.000
AC57021000079,C4080,1161288.0,484.0,2025-04-30 06:22:51.000
AC57021000171,C4080,1651463.0,663.0,2025-04-30 10:31:39.000
AC57021000114,C4080,2036661.0,996.0,2025-04-22 17:31:30.000
AC57021000133,C4080,3066069.0,1297.0,2025-04-30 05:41:37.000
AC57021000193,C4080,2882557.0,969.0,2025-04-30 08:44:18.000
AC57021000050,C4080,105990.0,69.0,2025-04-14 11:20:17.000
AC57021000052,C4080,3189293.0,1031.0,2025-04-30 12:19:29.000
AC57021000056,C4080,3005330.0,1216.0,2025-04-29 11:56:00.000
AC57021000235,C4080,1925475.0,671.0,2025-04-30 10:22:23.000
AC57021000072,C4080,4466446.0,1908.0,2025-04-30 07:50:58.000
AC57021000244,C4080,656373.0,532.0,2025-04-29 10:03:44.000
AC57021000057,C4080,8681073.0,3161.0,2025-04-30 10:53:13.000
AC57021000055,C4080,3796232.0,1595.0,2025-04-30 16:12:05.000
AC57021000212,C4080,1496804.0,610.0,2025-04-30 11:21:03.000
AC57021000031,C4080,1547177.0,575.0,2025-04-30 05:49:21.000
AC57021000151,C4080,823084.0,437.0,2025-04-30 10:30:29.000
AC57021000156,C4080,953555.0,478.0,2025-04-30 06:21:21.000
AC57021000139,C4080,5131006.0,1812.0,2025-04-30 09:50:29.000
AC57021000218,C4080,954003.0,373.0,2025-04-30 09:26:02.000
AC57021000059,C4080,1862073.0,661.0,2025-04-30 11:08:03.000
AC57021000141,C4080,2800400.0,876.0,2025-04-30 16:00:35.000
AC57021000075,C4080,1646330.0,588.0,2025-04-30 08:55:18.000
AC57021000154,C4080,225576.0,116.0,2025-04-30 13:47:14.000
AC57021000018,C4080,1724568.0,609.0,2025-04-30 06:18:31.000
AC57021000084,C4080,2256904.0,782.0,2025-04-30 11:07:39.000
AC57021000155,C4080,215765.0,131.0,2025-04-30 06:13:11.000
AC57021000029,C4080,231287.0,118.0,2025-04-30 07:08:52.000
AC57021000177,C4080,2015606.0,805.0,2025-04-30 06:04:17.000
AC57021000160,C4080,1288327.0,539.0,2025-04-29 20:00:43.000
AC57021000061,C4080,1649992.0,646.0,2025-04-30 08:50:28.000
AC57021000219,C4080,677904.0,316.0,2025-04-30 06:04:37.000
AC57021000124,C4080,4697225.0,1629.0,2025-04-30 11:23:29.000
AC57021000100,C4080,367346.0,205.0,2025-04-30 12:19:24.000
AC57021000019,C4080,277656.0,162.0,2025-04-30 06:06:07.000
AC57021000082,C4080,1530464.0,500.0,2025-04-29 08:50:59.000
AC57021000048,C4080,749338.0,264.0,2025-04-30 06:20:17.000
AC57021000073,C4080,269941.0,118.0,2025-04-30 10:44:03.000
AC57021000236,C4080,1196589.0,509.0,2025-04-30 10:34:59.000
AC57021000013,C4080,951572.0,449.0,2025-04-30 06:28:11.000
AC57021000175,C4080,780700.0,373.0,2025-04-30 11:34:19.000
AC57021000138,C4080,717608.0,274.0,2025-04-30 09:46:09.000
AC57021000127,C4080,408495.0,223.0,2025-04-30 10:53:13.000
AC57021000109,C4080,457026.0,177.0,2025-04-30 03:50:30.000
AC57021000113,C4080,1082925.0,376.0,2025-04-30 05:38:17.000
AC57021000099,C4080,2019091.0,775.0,2025-04-30 15:04:55.000
AC57021000221,C4080,1356820.0,522.0,2025-04-30 12:39:50.000
AC57021000230,C4080,3430793.0,1376.0,2025-04-30 10:44:03.000
AC57021000080,C4080,2158999.0,846.0,2025-04-29 15:41:32.000
AC57021000089,C4080,645098.0,239.0,2025-04-30 05:17:31.000
AC57021000120,C4080,128144.0,83.0,2025-04-30 06:58:02.000
AC57021000153,C4080,1748285.0,614.0,2025-04-30 10:20:29.000
AC57021000126,C4080,72920.0,37.0,2025-04-16 15:03:38.000
AC57021000227,C4080,987282.0,380.0,2025-04-30 07:01:18.000
AC57021000117,C4080,497393.0,293.0,2025-04-10 11:08:00.000
AC57021000137,C4080,1071439.0,372.0,2025-04-30 11:26:29.000
AC57021000132,C4080,671187.0,264.0,2025-04-30 10:46:39.000
AC57021000145,C4080,1026726.0,356.0,2025-04-30 14:03:20.000
AC57021000054,C4080,102178.0,51.0,2025-04-29 10:50:54.000
AC57021000116,C4080,323612.0,128.0,2025-04-30 09:54:13.000
AC57021000178,C4080,627262.0,215.0,2025-04-30 10:21:03.000
AC57021000134,C4080,920424.0,310.0,2025-04-17 12:55:14.000
AC57021000189,C4080,358990.0,129.0,2025-04-30 05:58:01.000
AC57021000042,C4080,240409.0,114.0,2025-04-30 12:56:40.000
AC57021000188,C4080,680877.0,259.0,2025-04-30 09:57:59.000
AC57021000206,C4080,143356.0,66.0,2025-04-30 07:17:52.000
AC57021000005,C4080,1240081.0,419.0,2025-04-30 10:11:03.000
AC57021000241,C4080,566437.0,212.0,2025-04-30 09:58:53.000
AC57021000198,C4080,892768.0,551.0,2025-04-30 13:06:54.000
AC57021000085,C4080,176973.0,63.0,2025-04-09 12:31:07.000
AC57021000130,C4080,471040.0,175.0,2025-04-30 10:28:23.000
AC57021000093,C4080,219544.0,95.0,2025-04-30 09:58:29.000
AC57021000006,C4080,403536.0,164.0,2025-04-30 05:16:27.000
AC57021000078,C4080,173228.0,84.0,2025-04-30 09:53:23.000
AC57021000125,C4080,397313.0,146.0,2025-04-30 11:34:13.000
AC57021000041,C4080,263822.0,126.0,2025-04-30 07:33:08.000
AC57021000168,C4080,127848.0,64.0,2025-04-30 10:56:43.000
AC57021000158,C4080,236674.0,137.0,2025-04-30 10:53:09.000
AC57021000148,C4080,340918.0,157.0,2025-04-30 10:56:39.000
AC57021000028,C4080,401047.0,158.0,2025-04-30 12:02:39.000
AC57021000119,C4080,95183.0,40.0,2025-04-30 11:41:59.000
AC57021000071,C4080,129809.0,48.0,2025-04-30 06:52:42.000
AC57021000238,C4080,10436.0,8.0,2025-04-30 13:59:00.000
AC57021000184,C4080,19640.0,8.0,2025-04-30 08:58:32.000
AC57041000039,C4080,1866516.0,786.0,2025-04-30 01:34:20.000
AC57041000034,C4080,4812097.0,1696.0,2025-04-30 01:23:55.000
AC57041000021,C4080,1496154.0,1019.0,2025-04-30 03:08:10.000
AC57041000055,C4080,2160264.0,878.0,2025-04-30 23:19:44.000
AC57041000061,C4080,2570816.0,917.0,2025-04-30 00:17:25.000
AC57041000069,C4080,523480.0,229.0,2025-04-30 23:39:14.000
AC57041000008,C4080,208131.0,160.0,2025-04-29 07:37:33.000
AC57041000012,C4080,535790.0,386.0,2025-04-29 09:20:39.000
AC57041000064,C4080,1008618.0,514.0,2025-04-29 23:43:45.000
AC57041000030,C4080,415389.0,713.0,2025-04-30 01:04:17.000
AC57041000043,C4080,1366574.0,762.0,2025-04-29 01:17:41.000
AC57041000059,C4080,730535.0,623.0,2025-04-30 07:56:48.000
AC57041000053,C4080,2362865.0,1043.0,2025-04-29 10:04:54.000
AC57041000010,C4080,810866.0,507.0,2025-04-30 02:25:56.000
AC57041000042,C4080,217293.0,236.0,2025-04-30 01:34:15.000
AC57041000040,C4080,781477.0,286.0,2025-04-30 05:22:11.000
AC57041000065,C4080,1910356.0,713.0,2025-04-30 00:55:11.000
AC57041000067,C4080,368907.0,205.0,2025-04-30 22:36:08.000
AC57041000018,C4080,2874961.0,1177.0,2025-04-30 03:50:56.000
AC57041000020,C4080,852222.0,414.0,2025-04-30 01:59:26.000
AC57041000046,C4080,306221.0,232.0,2025-04-30 02:55:06.000
AC57041000023,C4080,721096.0,285.0,2025-04-30 00:22:55.000
AC57041000002,C4080,652714.0,276.0,2025-04-30 01:42:46.000
AC57041000041,C4080,935386.0,418.0,2025-04-30 23:06:18.000
AC57041000013,C4080,557225.0,250.0,2025-04-30 08:24:18.000
AC57041000054,C4080,330238.0,144.0,2025-04-30 14:50:30.000
AC57041000058,C4080,150937.0,82.0,2025-04-30 14:54:50.000
AC57041000045,C4080,525998.0,168.0,2025-04-30 04:17:27.000
AC57041000050,C4080,51004.0,34.0,2025-04-30 23:00:58.000
AC57051000067,C4080,212603.0,173.0,2025-04-30 09:55:39.000
AC57051000056,C4080,2073569.0,914.0,2025-04-30 12:22:54.000
AC57051000061,C4080,2104048.0,1151.0,2025-04-30 23:11:34.000
AC57051000009,C4080,3193618.0,1407.0,2025-04-30 00:56:19.000
AC57051000130,C4080,4689389.0,1974.0,2025-04-30 21:32:53.000
AC57051000189,C4080,1189574.0,628.0,2025-04-30 22:12:37.000
AC57051000039,C4080,4450734.0,1814.0,2025-04-30 20:08:12.000
AC57051000181,C4080,693185.0,370.0,2025-04-30 13:02:24.000
AC57051000055,C4080,7963683.0,3374.0,2025-04-29 22:51:58.000
AC57051000058,C4080,6287332.0,2391.0,2025-04-30 23:14:34.000
AC57051000072,C4080,4287525.0,1653.0,2025-04-30 21:42:17.000
AC57051000014,C4080,3889539.0,1389.0,2025-04-30 21:29:27.000
AC57051000059,C4080,725550.0,318.0,2025-04-30 20:30:02.000
AC57051000209,C4080,374277.0,209.0,2025-04-30 22:59:47.000
AC57051000234,C4080,8983744.0,3125.0,2025-04-30 20:01:52.000
AC57051000167,C4080,5362528.0,2169.0,2025-04-30 20:28:27.000
AC57051000026,C4080,3285638.0,1160.0,2025-04-30 22:01:17.000
AC57051000087,C4080,4462362.0,1494.0,2025-04-30 22:14:23.000
AC57051000155,C4080,1218007.0,459.0,2025-04-30 07:14:58.000
AC57051000116,C4080,2349733.0,931.0,2025-04-30 13:49:24.000
AC57051000205,C4080,1022765.0,397.0,2025-04-30 22:43:57.000
AC57051000193,C4080,1127724.0,425.0,2025-04-30 19:48:06.000
AC57051000105,C4080,6163001.0,1933.0,2025-04-30 22:10:23.000
AC57051000002,C4080,1698211.0,683.0,2025-04-30 00:53:22.000
AC57051000109,C4080,11149991.0,3754.0,2025-04-30 21:56:33.000
AC57051000069,C4080,2819995.0,1410.0,2025-04-30 22:56:43.000
AC57051000036,C4080,1614996.0,820.0,2025-04-30 23:40:56.000
AC57051000095,C4080,3014538.0,1113.0,2025-04-30 21:26:47.000
AC57051000214,C4080,3354377.0,1232.0,2025-04-30 22:52:13.000
AC57051000230,C4080,2214772.0,1089.0,2025-04-30 19:08:04.000
AC57051000108,C4080,1665859.0,625.0,2025-04-30 13:46:24.000
AC57051000176,C4080,3941364.0,1347.0,2025-04-30 23:58:04.000
AC57051000060,C4080,2612985.0,869.0,2025-04-30 13:36:04.000
AC57051000158,C4080,2921251.0,1137.0,2025-04-30 09:23:28.000
AC57051000043,C4080,4107.0,6.0,2025-04-30 23:39:34.000
AC57051000179,C4080,731925.0,402.0,2025-04-30 20:29:58.000
AC57051000218,C4080,1673089.0,553.0,2025-04-30 21:39:33.000
AC57051000169,C4080,763325.0,435.0,2025-04-30 00:34:50.000
AC57051000062,C4080,1896493.0,642.0,2025-04-30 23:34:24.000
AC57051000207,C4080,1816914.0,791.0,2025-04-30 09:40:13.000
AC57051000096,C4080,954239.0,355.0,2025-04-30 21:23:47.000
AC57051000224,C4080,916581.0,470.0,2025-04-30 23:15:14.000
AC57051000211,C4080,790500.0,423.0,2025-04-30 23:41:14.000
AC57051000138,C4080,1925451.0,983.0,2025-04-30 02:31:20.000
AC57051000075,C4080,1021663.0,530.0,2025-04-30 04:36:27.000
AC57051000182,C4080,1180957.0,626.0,2025-04-30 13:44:00.000
AC57051000004,C4080,1764147.0,674.0,2025-04-30 21:09:13.000
AC57051000186,C4080,658727.0,366.0,2025-04-30 22:45:35.000
AC57051000022,C4080,733084.0,382.0,2025-04-30 15:40:41.000
AC57051000044,C4080,1227338.0,631.0,2025-04-30 12:44:10.000
AC57051000023,C4080,991785.0,563.0,2025-04-30 21:08:39.000
AC57051000007,C4080,674541.0,384.0,2025-04-30 22:11:39.000
AC57051000098,C4080,3222347.0,1243.0,2025-04-30 22:22:37.000
AC57051000100,C4080,1527006.0,892.0,2025-04-30 20:30:57.000
AC57051000094,C4080,635039.0,385.0,2025-04-30 23:19:01.000
AC57051000145,C4080,881126.0,445.0,2025-04-30 12:51:04.000
AC57051000210,C4080,799184.0,461.0,2025-04-30 21:33:11.000
AC57051000197,C4080,3077663.0,1021.0,2025-04-30 22:00:03.000
AC57051000046,C4080,2031568.0,702.0,2025-04-30 15:55:51.000
AC57051000104,C4080,911249.0,533.0,2025-04-30 21:05:14.000
AC57051000122,C4080,719184.0,430.0,2025-04-30 23:12:58.000
AC57051000147,C4080,360622.0,242.0,2025-04-30 23:37:06.000
AC57051000171,C4080,1040998.0,563.0,2025-04-30 02:03:10.000
AC57051000013,C4080,989114.0,572.0,2025-04-30 20:38:47.000
AC57051000017,C4080,3656565.0,1244.0,2025-04-30 01:52:27.000
AC57051000161,C4080,660356.0,378.0,2025-04-30 21:00:38.000
AC57051000066,C4080,1156389.0,636.0,2025-04-30 23:08:54.000
AC57051000220,C4080,1079255.0,627.0,2025-04-30 21:55:53.000
AC57051000132,C4080,2978750.0,1022.0,2025-04-30 20:20:53.000
AC57051000016,C4080,1059819.0,605.0,2025-04-29 21:54:36.000
AC57051000015,C4080,1036627.0,590.0,2025-04-30 12:39:20.000
AC57051000127,C4080,1423275.0,492.0,2025-04-30 22:31:57.000
AC57051000083,C4080,1215553.0,603.0,2025-04-30 00:40:47.000
AC57051000005,C4080,1490508.0,803.0,2025-04-30 13:47:40.000
AC57051000084,C4080,788820.0,444.0,2025-04-30 22:27:59.000
AC57051000049,C4080,671988.0,364.0,2025-04-30 21:07:13.000
AC57051000102,C4080,1116575.0,640.0,2025-04-30 04:37:47.000
AC57051000159,C4080,1769186.0,570.0,2025-04-30 22:33:33.000
AC57051000232,C4080,1317702.0,536.0,2025-04-30 21:27:05.000
AC57051000198,C4080,691398.0,266.0,2025-04-30 23:13:18.000
AC57051000142,C4080,1105494.0,556.0,2025-04-29 21:19:34.000
AC57051000051,C4080,462303.0,268.0,2025-04-30 22:05:25.000
AC57051000106,C4080,377270.0,174.0,2025-04-30 13:43:00.000
AC57051000064,C4080,1497098.0,504.0,2025-04-30 20:20:07.000
AC57051000050,C4080,2303179.0,875.0,2025-04-30 22:39:47.000
